2022-09-16 09:19:35,25.3,25.3
2022-09-16 09:19:45,25.3,25.3
2022-09-16 09:19:56,25.2,25.2
2022-09-16 09:20:06,25.2,25.2
2022-09-16 09:20:16,25.2,25.2
2022-09-16 09:20:26,25.2,25.2
2022-09-16 09:20:37,25.2,25.2
2022-09-16 09:20:47,25.2,25.2
2022-09-16 09:20:57,25.5,25.5
2022-09-16 09:21:07,26.1,26.1
